"","playDate","genre","totalTime","playCount","trackName"
"384",2012-09-23 21:29:18,"Pop",184560,4,"夜空（山口洋子）"
"385",2012-07-06 11:50:26,"Classical",54546,1,"Bach: Goldberg Variations/ BWV 988 - Variatio 11 A 2 Clav. (1955)"
"386",2012-07-06 11:49:32,"Classical",42813,1,"Bach: Goldberg Variations/ BWV 988 - Variatio 10 Fughetta. A 1 Clav. (1955)"
"387",2012-07-06 11:51:22,"Classical",55826,1,"Bach: Goldberg Variations/ BWV 988 - Variatio 12 Canone Alla Quarta (1955)"
"388",2012-09-23 21:26:14,"Pop",297106,4,"おふくろの子守唄（つんく）"
"389",2012-08-06 04:58:51,"Rap",266906,3,"My Dad's Gone Crazy"
"390",2012-10-07 21:14:53,"Pop",212920,1,"Pray"
"391",2012-10-07 21:07:37,"Pop",249066,1,"That Should Be Me"
"392",2012-09-23 21:21:16,"Pop",255760,4,"汽笛（木下龍太郎）"
"393",2012-10-07 20:58:18,"Pop",198760,1,"Stuck In The Moment"
"394",2012-10-07 21:03:28,"Pop",309893,1,"Favorite Girl [Live]"
"395",2012-07-24 20:17:40,"Rock",169933,2,"Heart Of Stone"
"396",NA,"Latin",204000,0,"Chega De Saudade"
"397",2012-09-11 14:12:37,"Pop",224240,2,"男の涙"
"398",NA,"Indie Rock",259200,0,"Planet Telex"
"399",NA,"Indie Rock",324533,0,"The Tourist"
"400",NA,"Indie Rock",259626,0,"Lucky"
"401",NA,"Indie Rock",228533,0,"No Surprises"
"402",2012-10-07 22:25:12,"Pop",176880,3,"Sweet Talker"
"403",NA,"Indie Rock",285200,0,"Climbing Up The Walls"
"404",NA,"Voice Memo",59464,0,"4/19/12 16:32 "
"405",2012-09-26 13:37:43,"Rock",257706,1,"When I Look At The World"
"406",NA,"Voice Memo",32158,0,"4/11/12 18:29 "
"407",NA,"Voice Memo",119511,0,"4/11/12 18:31 "
"408",NA,"Voice Memo",20083,0,"4/11/12 20:14 "
"409",NA,"Voice Memo",14952,0,"4/13/12 14:44 "
"410",2012-08-24 22:21:34,"Indie Rock",319360,2,"Amsterdam"
"411",2012-08-24 22:16:14,"Indie Rock",351400,2,"A Rush Of Blood To The Head"
"412",2012-09-27 07:04:43,"Indie Rock",201106,39,"Cemeteries Of London"
"413",2012-09-27 07:01:22,"Indie Rock",149986,38,"Life In Technicolor"
"414",2012-09-27 07:19:44,"Indie Rock",235066,46,"Lost!"
"415",2012-07-24 20:20:47,"Rock",186933,2,"What A Shame"
"416",2012-09-14 12:17:19,"Pop",208266,3,"帰ろかな"
"417",NA,"Spoken & Audio",1389626,0,"萬金丹"
"418",2012-04-03 09:32:26,"Pop",217893,19,"Blue Skies"
"419",2012-06-29 21:11:12,"Jazz",152173,1,"Port View 7"
"420",2012-04-03 13:07:33,"Pop",238733,35,"All Of Me"
"421",2012-06-29 21:08:40,"Jazz",301893,1,"Jocelyn - The Commander"
"422",2012-04-03 09:40:17,"Pop",232120,19,"Unchained Melody"
"423",2012-06-29 21:15:47,"Jazz",131666,2,"Captain Jocelyn - The Pianist"
"424",2012-04-14 13:27:46,"Pop",278720,20,"September Song"
"425",2012-06-29 21:19:05,"Jazz",122733,3,"Captain Jocelyn - A Tribute By His Crew"
"426",2012-04-14 13:30:25,"Pop",159400,20,"On The Sunny Side Of The Street"
"427",2012-10-09 05:54:21,"Pop",201746,4,"Worldly Matters"
"428",2012-04-14 13:33:53,"Pop",207080,21,"Moonlight In Vermont"
"429",2012-04-14 14:00:30,"Pop",157160,21,"Don't Get Around Much Anymore"
"430",2012-04-03 09:57:42,"Pop",243413,19,"Someone To Watch Over Me"
"431",2012-04-21 19:48:01,"Country & Folk",136813,19,"What A Wonderful World"
"432",2012-04-21 19:52:15,"Country & Folk",253826,16,"Basin Street Blues"
"433",NA,"Indie Rock",368933,0,"Born On A Different Cloud"
"434",2012-09-26 13:48:45,"Rock",331560,1,"Grace"
"435",NA,"Indie Rock",292866,0,"Little By Little"
"436",NA,"Indie Rock",77333,0,"A Quick Peep"
"437",NA,"Spoken & Audio",1622600,0,"厩火事"
"438",NA,"Indie Rock",242000,0,"(Probably) All In The Mind"
"439",NA,"Indie Rock",189360,0,"She Is Love"
"440",NA,"Alternative",341200,0,"I Do Not Want This"
"441",2012-03-11 13:14:56,"Alternative",178426,2,"March Of The Pigs"
"442",2012-05-13 22:14:48,"Alternative",373306,3,"Closer"
"443",2012-03-28 19:10:07,"Alternative",298800,2,"Ruiner"
"444",2012-03-28 03:10:37,"Alternative",331560,1,"The Becoming"
"445",NA,"Indie Rock",199693,0,"Bangers & Mash"
"446",NA,"Other",1496200,0,"崇徳院(S52.7.31 鈴本演芸場)"
"447",NA,"Traditional",1729866,0,"一分茶番 (1980年7月31日上野鈴本演芸場)"
"448",NA,"Other",1602333,0,"藪入り(S53.1.31 鈴本演芸場)"
"449",NA,"Traditional",1432666,0,"汲み立て (1977年8月31日上野鈴本演芸場)"
"450",NA,"Traditional",1414560,0,"短命 (1977年4月13日上野鈴本演芸場 )"
"451",NA,"Podcast",897048,0,"8月21日 正午のニュース"
"452",2012-09-26 20:25:03,"Pop",193226,15,"The Long Way Home"
"453",NA,"Podcast",597024,0,"8月21日 午後3時のニュース"
"454",NA,"Podcast",351712,0,"第8号「虚構新聞ニュース」2012年7月15日"
"455",2012-06-30 12:01:12,"Jazz",68306,2,"Tweedle Dee"
"456",2012-06-30 12:00:04,"Jazz",265866,2,"The Woods"
"457",2012-07-02 23:29:59,"Jazz",588200,6,"Spain"
"458",2012-07-03 00:03:11,"Jazz",172626,5,"Children's Song"
"459",2012-08-22 12:32:01,"Podcast",897012,1,"8月22日 朝7時のニュース"
"460",2012-07-03 00:00:18,"Jazz",549240,5,"500 Miles High"
"461",NA,"Indie Rock",208733,0,"Bullet Proof...I Wish I Was"
"462",NA,"Indie Rock",247040,0,"Black Star"
"463",NA,"Rock",336066,0,"New Year's Day"
"464",2012-05-13 21:37:04,"Rock",254640,30,"Time Out Of Mind"
"465",NA,"Indie Rock",276426,0,"My Iron Lung"
"466",NA,"Indie Rock",242293,0,"Bodysnatchers"
"467",2012-05-14 00:13:40,"Rock",452133,32,"Glamour Profession"
"468",2012-05-14 00:06:08,"Rock",332333,32,"Gaucho"
"469",2012-05-17 02:26:10,"Rock",354560,42,"Babylon Sisters"
"470",2012-05-14 00:18:50,"Rock",310066,36,"Hey Nineteen"
"471",NA,"Rock",222706,0,"Fast Cars"
"472",2012-03-03 23:22:19,"Rock",228533,8,"Something Fine"
"473",2012-03-03 23:26:28,"Rock",249466,8,"Under The Falling Sky"
"474",2012-03-30 02:28:57,"Rock",197626,10,"Doctor My Eyes"
"475",2012-03-27 20:18:00,"Rock",231333,10,"From Silver Lake"
"476",2012-07-22 23:44:09,"Rock",227266,13,"Sing This All Together"
"477",NA,"Rock",278000,0,"Sunday Bloody Sunday"
"478",2012-03-28 00:59:13,"Rock",259306,9,"Looking Into You"
"479",2012-08-06 18:02:15,"Jazz",863493,39,"The Rube Thing"
"480",2012-08-06 19:43:13,"Jazz",513573,34,"Where We Used To Live"
"481",2012-07-26 14:17:09,"Electronica",403493,8,"The Exploding Psychology"
"482",2012-08-06 20:00:47,"Jazz",575626,32,"Eighthundred Streets By Feet"
"483",2012-08-06 17:12:02,"Jazz",1116960,28,"Definition Of A Dog"
"484",2012-07-26 14:09:17,"Electronica",381466,8,"Go! Spastic"
"485",2012-08-06 17:47:50,"Jazz",423493,43,"The Goldhearted Miner"
"486",2012-07-26 14:10:25,"Electronica",68173,8,"Metteng Excusks v1.2"
"487",2012-07-26 13:58:05,"Electronica",282053,8,"My Red Hot Car"
"488",2012-07-26 14:02:55,"Electronica",290600,8,"Boneville Occident"
"489",2012-09-19 15:08:38,"Pop",186453,165,"Don't Know Why"
"490",2012-09-27 03:18:46,"Traditional",254333,1,"井戸の茶碗 出囃子「老松」～マクラ"
"491",NA,"Tech News",6325198,0,"Macworld San Francisco 2007 Keynote Address"
"492",2012-06-29 21:37:10,"Country & Folk",195906,11,"The Times They Are A-Changin'"
"493",NA,"Rock",264160,0,"Crossroads"
"494",NA,"Traditional",1581733,0,"足上り"
"495",NA,"Traditional",1593800,0,"はてなの茶碗"
"496",2012-07-12 00:10:37,"Pop",145306,167,"Seven Years"
"497",NA,"Traditional",1311066,0,"五光"
"498",2012-10-03 14:20:02,"Traditional",2272866,1,"猫の忠信"
"499",NA,"Indie Rock",241000,0,"Packt Like Sardines In A Crushd Tin Box"
"500",NA,"Indie Rock",259066,0,"Creep [Acoustic]"
"501",NA,"Indie Rock",247266,0,"Pulk/Pull Revolving Doors"
"502",NA,"Indie Rock",288733,0,"Pyramid Song"
"503",NA,"Indie Rock",191000,0,"You And Whose Army?"
"504",NA,"Rock",408666,0,"Sleepy Time Time [Live At Winterland]"
"505",2012-09-27 08:30:08,"Traditional",92800,1,"『三軒長屋』 出囃子「老松」～マクラ"
"506",NA,"Indie Rock",321426,0,"Separator"
"507",2012-05-14 02:00:33,"Rock",536333,2,"Life's Been Good"
"508",2012-03-11 06:20:23,"Pop",252266,3,"生活の柄"
"509",2012-05-14 02:12:18,"Rock",351506,3,"The Long Run"
"510",2012-05-14 02:06:27,"Rock",353466,2,"New Kid In Town"
"511",2012-03-27 22:44:10,"Rock",273933,2,"Heartache Tonight"
"512",2012-05-14 02:17:36,"Rock",317933,2,"I Can't Tell You Why"
"513",NA,"Rock",999400,0,"Spoonful [Live At Winterland]"
"514",2012-09-19 15:48:35,"Rock",236266,42,"Lay Down Sally"
"515",2012-09-27 05:04:52,"Rock",225266,44,"Wonderful Tonight"
"516",2012-09-19 15:40:53,"Rock",221960,45,"Cocaine"
"517",2012-03-15 04:29:44,"Country & Folk",255733,9,"Is It Love?"
"518",2012-03-15 05:32:09,"Country & Folk",248266,10,"Dreamland Express"
"519",NA,"none",256040,0,"Track 06"
"520",NA,"none",320093,0,"Track 07"
"521",NA,"none",277600,0,"Track 08"
"522",NA,"none",407240,0,"Track 09"
"523",NA,"none",221426,0,"Track 10"
"524",2012-07-24 17:23:20,"Alternative",13866,3,"Foreword"
"525",2012-07-23 00:44:45,"Rock",356200,1,"Moonlight Mile"
"526",2012-10-09 04:34:50,"Voice Memo",11678,2,"7/4/12 1:27 "
"527",2012-07-23 00:33:47,"Rock",334906,1,"Sister Morphine"
"528",2012-07-23 00:38:32,"Rock",245160,1,"Dead Flowers"
"529",2012-09-11 14:01:41,"Pop",254960,2,"三郎太鼓"
"530",2012-09-11 13:57:26,"Pop",179306,2,"銀座の庄助さん"
"531",2012-10-09 04:36:15,"Voice Memo",10610,2,"7/4/12 1:32 "
"532",2012-09-14 11:40:41,"Pop",223333,3,"兄弟仁義"
"533",2012-09-23 21:08:37,"Pop",222560,3,"おふくろさん"
"534",2012-09-06 23:54:27,"Pop",197506,1,"波止場女のブルース"
"535",2012-09-06 23:58:46,"Pop",258866,1,"望郷"
"536",2012-09-06 23:46:59,"Pop",261240,1,"年上の女"
"537",2012-09-06 23:51:10,"Pop",251160,1,"港町ブルース"
"538",2012-07-24 17:49:21,"Alternative",221693,6,"No More Sorrow"
"539",2012-07-24 17:33:31,"Alternative",164426,6,"Bleed It Out"
"540",2012-07-24 17:38:21,"Alternative",289906,6,"Shadow Of The Day"
"541",2012-07-24 17:41:47,"Alternative",205226,6,"What I've Done"
"542",2012-07-24 17:45:40,"Alternative",233133,6,"Hands Held High"
"543",2012-07-12 16:10:59,"Pop",163760,8,"愛は君"
"544",NA,"iTunes U",741205,0,"20 Years of TFA"
"545",NA,"iTunes U",1011968,0,"Mayor Fenty's Bold Move(ment)"
"546",2012-03-05 19:35:43,"Pop",235426,1,"最後のニュース"
"547",NA,"iTunes U",1354390,0,"The Urban Education Toolkit"
"548",NA,"iTunes U",1014137,0,"The Choice of Social Entrepreneurship"
"549",2012-03-05 19:27:56,"Pop",215093,1,"エミリー"
"550",NA,"iTunes U",2830597,0,"A Conversation on ""Waiting for Superman"" "
"551",2012-07-12 15:59:50,"Pop",188973,8,"感謝知らずの女"
"552",2012-07-12 16:03:17,"Pop",206866,8,"小さな手"
"553",2012-07-12 16:08:16,"Pop",298800,8,"人生が二度あれば"
"554",2012-07-12 15:56:41,"Pop",150026,8,"もしも明日が晴れなら"
"555",2012-09-27 09:01:40,"Traditional",109533,1,"『三軒長屋』 伊勢勘妾宅の会話"
"556",2012-03-05 19:31:48,"Pop",231573,1,"ライバル"
"557",2012-03-11 06:20:31,"Pop",214093,3,"しらみの旅"
"558",2012-09-27 08:59:50,"Traditional",343600,1,"『三軒長屋』 垣間見た美女～替わって醜女出現"
"559",NA,"Pop",245666,0,"長い話"
"560",2012-03-11 05:23:18,"Country & Folk",120826,4,"Honey/ Just Allow Me One More Chance"
"561",2012-07-30 15:54:18,"Rap",89546,1,"Dr. West (Skit)"
"562",2012-03-05 19:24:21,"Pop",234666,1,"Pi Po Pa"
"563",2012-10-08 01:15:32,"Rap",305680,4,"You're Never Over"
"564",NA,"Indie Rock",280720,0,"Morning Mr Magpie"
"565",2012-03-27 20:36:55,"Rock",307133,12,"Galveston Bay"
"566",NA,"Rock",383373,0,"Elvis Presley and America"
"567",NA,"Rock",155826,0,"Promenade"
"568",2012-01-18 13:47:22,"Country & Folk",387573,3,"Talking World War III Blues"
"569",NA,"Rock",136906,0,"4th Of July"
"570",NA,"Rock",369293,0,"Bad"
"571",NA,"Rock",259933,0,"Indian Summer Sky"
"572",2012-01-18 13:40:54,"Country & Folk",110293,3,"Oxford Town"
"573",2012-10-09 06:33:36,"Pop",265106,2,"Miriam"
"574",2012-04-07 19:49:29,"iTunes U",4831765,1,"デジタルコミュニケーションとは（基礎編２）"
"575",2012-09-11 22:16:44,"Pop",303333,3,"竹"
"576",2012-04-06 22:17:05,"iTunes U",5165065,1,"はじめに"
"577",2012-04-08 06:07:22,"iTunes U",4795462,1,"IPアドレスとドメイン"
"578",2012-04-07 22:10:24,"iTunes U",4928495,1,"通信インフラストラクチャ（基礎編３）"
"579",2012-04-08 04:36:13,"iTunes U",5052586,1,"通信インフラストラクチャ（基礎編４）"
"580",NA,"News",897012,0,"8月31日 正午のニュース"
"581",NA,"News",897012,0,"8月31日 朝7時のニュース"
"582",NA,"News",1797012,0,"8月31日 夜7時NHKきょうのニュース"
"583",2012-07-06 11:58:58,"Classical",53066,1,"Bach: Goldberg Variations/ BWV 988 - Variatio 17 A 2 Clav. (1955)"
"584",NA,"News",597060,0,"8月31日 午後3時のニュース"
"585",2012-07-06 11:56:48,"Classical",136506,1,"Bach: Goldberg Variations/ BWV 988 - Variatio 15 A 1 Clav. Canone Alla Quinta (1955)"
"586",2012-07-06 11:58:05,"Classical",77373,1,"Bach: Goldberg Variations/ BWV 988 - Variatio 16 Ouverture A 1 Clav. (1955)"
"587",NA,"News",597060,0,"9月1日 正午のニュース"
"588",2012-07-06 11:53:32,"Classical",130546,1,"Bach: Goldberg Variations/ BWV 988 - Variatio 13 A 2 Clav. (1955)"
"589",2012-07-06 11:54:31,"Classical",58800,1,"Bach: Goldberg Variations/ BWV 988 - Variatio 14 A 2 Clav. (1955)"
"590",2012-10-07 17:01:58,"Pop",202560,1,"Power To The People"
"591",2012-10-09 05:47:25,"Pop",221973,5,"Heavy Lifting"
"592",2012-09-18 00:10:33,"Traditional",193266,1,"『大山詣り』 復讐の剃髪"
"593",2012-10-07 21:26:09,"Jazz",636626,1,"Pithecanthropus Erectus"
"594",2012-10-07 21:33:59,"Jazz",470240,1,"A Foggy Day"
"595",2012-10-07 21:37:11,"Jazz",191760,1,"Profile Of Jackie"
"596",2012-10-07 21:52:07,"Jazz",896040,1,"Love Chant"
"597",2012-09-18 00:16:32,"Traditional",358200,1,"『大山詣り』 坊主の目覚め"
"598",2012-09-18 00:02:52,"Traditional",310573,1,"『大山詣り』 大山講結成"
"599",NA,"Indie Rock",230640,0,"Electioneering"
"600",2012-09-27 09:10:06,"Traditional",55960,1,"『三軒長屋』 伊勢勘の計略"
"601",NA,"Indie Rock",264800,0,"Exit Music (For A Film)"
"602",NA,"Indie Rock",299266,0,"Let Down"
"603",NA,"Indie Rock",261626,0,"Karma Police"
"604",NA,"Indie Rock",117333,0,"Fitter Happier"
"605",NA,"Voice Memo",223955,0,"4/11/12 18:21 "
"606",2012-09-26 13:16:44,"Rock",296200,1,"Walk On"
"607",NA,"Voice Memo",27676,0,"3/22/12 19:51 "
"608",NA,"Voice Memo",9240,0,"3/17/12 12:58 "
"609",NA,"Voice Memo",3295,0,"4/11/12 18:21 "
"610",NA,"Voice Memo",30068,0,"3/30/12 9:24 "
"611",2012-08-24 22:10:23,"Indie Rock",238333,2,"A Whisper"
"612",2012-08-24 22:00:54,"Indie Rock",223040,2,"Green Eyes"
"613",2012-08-24 22:06:25,"Indie Rock",331133,2,"Warning Sign"
"614",2012-08-24 21:51:43,"Indie Rock",307466,2,"Clocks"
"615",2012-08-24 21:57:11,"Indie Rock",327800,2,"Daylight"
"616",2012-09-07 01:04:30,"Pop",248866,1,"恋月夜"
"617",2012-05-17 02:55:34,"Rock",122106,5,"We Will Rock You"
"618",NA,"Voice Memo",18504,0,"2/7/12 5:52 "
"619",2012-03-28 22:39:35,"R&B",225573,1,"Crazy Love"
"620",2012-01-22 13:47:42,"R&B",294600,1,"Over The Rainbow"
"621",2012-04-03 09:24:25,"Pop",234480,22,"Stardust"
"622",2012-06-28 19:38:22,"Jazz",331773,1,"Mistress Luck - A Portrait"
"623",2012-01-22 13:26:57,"R&B",251600,2,"Ellie My Love"
"624",2012-06-28 19:32:50,"Jazz",54533,1,"Port View I"
"625",2012-07-27 10:50:09,"Voice Memo",113242,1,"2/4/12 4:00 "
"626",2012-06-28 19:31:56,"Jazz",219293,1,"Check Blast"
"627",2012-04-03 09:28:48,"Pop",263320,21,"Georgia On My Mind"
"628",2012-07-03 01:13:59,"Jazz",155093,7,"Smile"
"629",2012-07-03 01:11:24,"Jazz",292106,7,"I Want To Be Happy"
"630",2012-04-21 19:58:50,"Country & Folk",181040,16,"I'm Gonna Sit Right Down And Write Myself A Letter"
"631",2012-04-21 19:55:49,"Country & Folk",214093,18,"I'm Confessin' (That I Love You)"
"632",2012-03-29 07:14:39,"Rock",181000,5,"Killer Queen"
"633",2012-04-21 20:03:20,"Country & Folk",269413,18,"The Gypsy"
"634",NA,"Indie Rock",280466,0,"The Trickster"
"635",2012-09-19 15:05:31,"Country & Folk",124266,125,"Ac-Cent-Tchu-Ate The Positive"
"636",NA,"none",17487,0,"guitar_mono-by-nhk_mono+yukino_mono"
"637",NA,"Indie Rock",439400,0,"Magic Pie"
"638",NA,"Indie Rock",2060680,0,"You've Got The Heart Of A Star"
"639",NA,"Indie Rock",267786,0,"Better Man"
"640",2012-09-07 01:08:55,"Pop",265706,1,"命あたえて"
"641",2012-09-17 15:24:53,"Indie Rock",302600,3,"My Big Mouth"
"642",2012-10-08 01:10:27,"Rap",263373,4,"Love The Way You Lie"
"643",2012-03-27 18:04:22,"Alternative",237293,1,"The Downward Spiral"
"644",NA,"Alternative",202306,0,"A Warm Place"
"645",2012-03-28 14:40:52,"Alternative",96200,2,"Big Man With A Gun"
"646",2012-03-28 18:20:36,"Alternative",411840,2,"Reptile"
"647",NA,"Alternative",294360,0,"Eraser"
"648",2012-10-09 03:16:06,"Latin",75173,1,"Cordeiro De Nana"
"649",NA,"Rap",313946,0,"Rain Man"
"650",2012-10-09 03:49:41,"Latin",318173,2,"Disse Alguem (All Of Me)"
"651",2012-10-09 03:05:04,"Latin",313800,1,"Bahia Com H"
"652",2012-10-09 03:09:54,"Latin",289200,1,"No Tabuleiro Da Baiana"
"653",NA,"Rap",32026,0,"Paul (Skit)"
"654",2012-10-09 03:14:51,"Latin",297093,1,"Milagre"
"655",NA,"Podcast",310752,0,"第4号「虚構新聞ニュース」2012年5月20日"
"656",2012-07-02 23:51:09,"Jazz",296733,5,"Captain Marvel"
"657",NA,"Podcast",299023,0,"第5号「虚構新聞ニュース」2012年6月3日"
"658",NA,"Podcast",300016,0,"第6号「虚構新聞ニュース」2012年6月17日"
"659",NA,"Podcast",287451,0,"第7号「虚構新聞ニュース」2012年7月1日"
"660",2012-06-28 19:27:04,"Jazz",864800,2,"Song To The Pharoah Kings"
"661",NA,"Rap",302840,0,"My 1st Single"
"662",2012-06-28 19:12:39,"Jazz",140173,2,"Where Have I Known You Before"
"663",2012-07-02 23:46:12,"Jazz",659000,5,"Light As a Feather"
"664",2012-07-02 23:35:13,"Jazz",314626,5,"You're Everything"
"665",2012-07-30 15:59:38,"Rap",319853,1,"3 A.M."
"666",NA,"Indie Rock",189000,0,"Bones"
"667",NA,"Indie Rock",290706,0,"Fake Plastic Trees"
"668",NA,"Rap",247826,0,"Puke"
"669",2012-06-06 07:37:27,"Rock",416360,105,"Meet Me (Down At The Bottom)"
"670",2012-09-07 01:14:07,"Pop",311293,1,"それは恋"
"671",2012-06-06 07:30:31,"Rock",330573,137,"Ain't That Lovin' You"
"672",2012-06-06 07:25:00,"Rock",317560,112,"Walkin' Down The Road"
"673",2012-06-06 08:17:05,"Rock",249400,118,"Mainline Florida"
"674",2012-06-06 08:12:56,"Rock",194666,117,"Steady Rollin' Man"
"675",2012-03-31 16:57:18,"Rock",239866,12,"A Child In These Hills"
"676",2012-03-03 23:43:14,"Rock",206173,9,"Jamaica Say You Will"
"677",2012-03-05 01:15:26,"Rock",225040,2,"I Wish You Peace"
"678",2012-05-23 08:22:01,"Rock",236626,35,"After The Thrill Is Gone"
"679",2012-10-09 04:36:13,"Voice Memo",3736,1,"7/4/12 1:32 "
"680",2012-07-24 20:32:06,"Rock",132426,2,"Pain In My Heart"
"681",2012-10-09 04:35:55,"Voice Memo",8218,1,"7/7/12 1:25 "
"682",NA,"Voice Memo",22382,0,"7/20/12 1:05 "
"683",2012-03-03 23:11:21,"Rock",323333,8,"Song For Adam"
"684",2012-09-27 01:32:33,"Traditional",168453,1,"真田小僧 出囃子「老松」・マクラ"
"685",NA,"Traditional",398840,0,"今戸の狐 キツネにつままれた話～サゲ～追い出し"
"686",2012-09-27 08:21:58,"Traditional",659333,1,"今戸の狐 可楽への強請"
"687",2012-09-27 08:10:48,"Traditional",182800,1,"今戸の狐 良助の長屋"
"688",2012-07-08 05:24:39,"Electronica",270120,8,"On Fire Again"
"689",2012-07-25 23:25:48,"Electronica",419653,9,"Maximum Planck"
"690",2012-07-25 23:18:48,"Electronica",373626,9,"Cryptic Motion"
"691",2012-07-25 23:12:35,"Electronica",305440,9,"Endless Night"
"692",2012-09-27 01:36:15,"Traditional",221306,1,"真田小僧 小遣いせびり"
"693",2012-07-25 23:07:29,"Electronica",226413,9,"Abstract Lover"
"694",NA,"none",433267,0,"WE_ARE_THE_WORLD-quicktime"
"695",2012-04-03 02:38:48,"none",172970,44,"apple_song 1"
"696",2012-08-12 00:40:11,"Indie Rock",245466,11,"Creep [Live]"
"697",2012-08-12 00:36:05,"Indie Rock",197333,11,"Million Dollar Question"
"698",2012-08-12 00:32:48,"Indie Rock",191933,11,"Inside My Head"
"699",NA,"Indie Rock",121200,0,"Hunting Bears"
"700",2012-08-12 00:29:36,"Indie Rock",132800,12,"Pop Is Dead"
"701",NA,"Indie Rock",267133,0,"Little By Little"
"702",NA,"Indie Rock",194173,0,"Morning Bell/Amnesiac"
"703",NA,"Indie Rock",291826,0,"Dollars & Cents"
"704",NA,"Indie Rock",293760,0,"I Might Be Wrong"
"705",2012-08-12 00:43:24,"Indie Rock",193333,11,"Ripcord [Live]"
"706",NA,"Indie Rock",254866,0,"Knives Out"
"707",2012-07-22 15:19:02,"Rock",174466,4,"Time Is On My Side"
"708",2012-10-09 05:41:22,"Pop",190213,5,"Money And The Ego"
"709",NA,"Pop",248400,0,"I'm So Stupid"
"710",2012-03-15 01:45:55,"Pop",27466,8,"ごあいさつ"
"711",2012-09-10 20:10:56,"Traditional",280973,2,"『百川』 再び二階座敷の問答"
"712",2012-09-10 20:05:22,"Traditional",313733,2,"『百川』 一人合点の名解説"
"713",2012-05-13 23:02:54,"Country & Folk",163600,2,"Tell Me That It Isn't True"
"714",2012-05-13 23:05:20,"Country & Folk",145200,2,"One More Night"
"715",2012-05-13 23:00:11,"Country & Folk",203266,2,"Tonight I'll Be Staying Here With You"
"716",2012-03-30 02:25:33,"Country & Folk",99333,2,"Country Pie"
